600.0
3000.0
300.0
3000.0
300.0
600.0
3000.0
300.0
300.0
3000.0
300.0
600.0
3000.0
1200.0
5399.999999999996
300.0
3000.0
1800.0
300.0
3000.0
600.0
6600.0
3000.0
3000.0
300.0
600.0
600.0
3000.0
600.0
3000.0
300.0
300.0
3000.0
600.0
300.0
300.0
300.0
3000.0
600.0
3300.0
6900.0
600.0
600.0
900.0
1200.0
1200.0
900.0
1200.0
900.0
600.0
600.0
600.0
1500.0
600.0
300.0
600.0
1500.0
600.0
600.0
3000.0
1800.0
1500.0
300.0
900.0
300.0
7200.0
600.0
300.0
600.0
300.0
600.0
3000.0
1200.0
300.0
2700.0
300.0
4200.0
300.0
600.0
600.0
1500.0
300.0
600.0
600.0
300.0
1800.0
300.0
3000.0
300.0
3900.0
1200.0
300.0
900.0
300.0
1499.9999999999964
1200.0
300.0
1200.0
900.0
1200.0
300.0
600.0
300.0
600.0
300.0
900.0
3900.0
900.0
900.0
900.0
3300.0
5400.0
300.0
2400.0
600.0
1200.0
300.0
900.0
600.0
1200.0
1500.0
600.0
900.0
5100.000000000001
3300.0
1200.0
300.0
600.0
600.0
